Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00     24.96     0.00        6     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_S_left(std::_Rb_tree_node_base*)
  0.00     24.96     0.00        6     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_S_right(std::_Rb_tree_node_base*)
  0.00     24.96     0.00        6     0.00     0.00  __gnu_cxx::__enable_if<std::__is_integer<int>::__value, double>::__type std::acos<int>(int)
  0.00     24.96     0.00        6     0.00     0.00  gen_sig
  0.00     24.96     0.00        5     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&)
  0.00     24.96     0.00        5     0.00     0.00  std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&)
  0.00     24.96     0.00        5     0.00     0.00  itti_get_events
  0.00     24.96     0.00        3     0.00     0.00  itti_get_message_name
  0.00     24.96     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, double> > >::~new_allocator()
  0.00     24.96     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, double> >::~new_allocator()
  0.00     24.96     0.00        2     0.00     0.00  std::initializer_list<std::pair<int const, double> >::begin() const
  0.00     24.96     0.00        2     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >::~allocator()
  0.00     24.96     0.00        2     0.00     0.00  std::allocator<std::pair<int const, double> >::~allocator()
  0.00     24.96     0.00        2     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_begin()
  0.00     24.96     0.00        2     0.00     0.00  std::_Rb_tree_node<std::pair<int const, double> >*& std::forward<std::_Rb_tree_node<std::pair<int const, double> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int const, double> >*&>::type&)
  0.00     24.96     0.00        2     0.00     0.00  itti_wait_ready
  0.00     24.96     0.00        1     0.00     0.00  _GLOBAL__sub_I_memBlockVar
  0.00     24.96     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00     24.96     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, double> > >::new_allocator()
  0.00     24.96     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, double> > >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, double> > > const&)
  0.00     24.96     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, double> >::new_allocator(__gnu_cxx::new_allocator<std::pair<int const, double> > const&)
  0.00     24.96     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::pair<int const, double> >::new_allocator()
  0.00     24.96     0.00        1     0.00     0.00  std::initializer_list<std::pair<int const, double> >::end() const
  0.00     24.96     0.00        1     0.00     0.00  std::initializer_list<std::pair<int const, double> >::size() const
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, double> >::operator==(std::_Rb_tree_iterator<std::pair<int const, double> > const&) const
  0.00     24.96     0.00        1     0.00     0.00  std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > >::begin() const
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::begin() const
  0.00     24.96     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<int const, double> > > const&)
  0.00     24.96     0.00        1     0.00     0.00  std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >::allocator<std::pair<int const, double> >(std::allocator<std::pair<int const, double> > const&)
  0.00     24.96     0.00        1     0.00     0.00  std::allocator<std::pair<int const, double> >::allocator(std::allocator<std::pair<int const, double> > const&)
  0.00     24.96     0.00        1     0.00     0.00  std::allocator<std::pair<int const, double> >::allocator()
  0.00     24.96     0.00        1     0.00     0.00  std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > >::map(std::initializer_list<std::pair<int const, double> >, std::less<int> const&, std::allocator<std::pair<int const, double> > const&)
  0.00     24.96     0.00        1     0.00     0.00  std::map<int, double, std::less<int>, std::allocator<std::pair<int const, double> > >::~map()
  0.00     24.96     0.00        1     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, double> >*&, std::_Rb_tree_node<std::pair<int const, double> >*&, void>(std::_Rb_tree_node<std::pair<int const, double> >*&, std::_Rb_tree_node<std::pair<int const, double> >*&)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_Alloc_node::_Alloc_node(std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >&)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_Rb_tree_impl<std::less<int>, true>::_M_initialize()
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl(std::less<int> const&, std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >&&)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_Rb_tree_impl<std::less<int>, true>::~_Rb_tree_impl()
  0.00     24.96     0.00        1     0.00     0.00  void std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_insert_unique<std::pair<int const, double> const*>(std::pair<int const, double> const*, std::pair<int const, double> const*)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_get_insert_unique_pos(int const&)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::begin()
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, double> >*)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, double> > const&)
  0.00     24.96     0.00        1     0.00     0.00  std::_Rb_tree<int, std::pair<int const, double>, std::_Select1st<std::pair<int const, double> >, std::less<int>, std::allocator<std::pair<int const, double> > >::~_Rb_tree()
  0.00     24.96     0.00        1     0.00     0.00  std::remove_reference<std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >&>::type&& std::move<std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >&>(std::allocator<std::_Rb_tree_node<std::pair<int const, double> > >&)
  0.00     24.96     0.00        1     0.00     0.00  init_7_5KHz
  0.00     24.96     0.00        1     0.00     0.00  itti_init
  0.00     24.96     0.00        1     0.00     0.00  itti_wait_tasks_end
  0.00     24.96     0.00        1     0.00     0.00  pool_buffer_init

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 0.04% of 24.96 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     42.2   10.54    0.00                 dft64 [1]
-----------------------------------------------
                                                 <spontaneous>
[2]     32.4    8.08    0.00                 dft512 [2]
-----------------------------------------------
                                                 <spontaneous>
[3]     24.3    6.07    0.00                 dft256 [3]
-----------------------------------------------
                                                 <spontaneous>
[4]      0.4    0.09    0.00                 slot_fep_ul [4]
-----------------------------------------------
                                                 <spontaneous>
[5]      0.3    0.08    0.00                 fep0 [5]
-----------------------------------------------
                                                 <spontaneous>
[6]      0.2    0.04    0.00                 remove_7_5_kHz [6]
-----------------------------------------------
                                                 <spontaneous>
[7]      0.1    0.02    0.00                 generate_ul_ref_sigs [7]
-----------------------------------------------
                                                 <spontaneous>
[8]      0.1    0.02    0.00                 generate_ul_ref_sigs_rx [8]
-----------------------------------------------
                                                 <spontaneous>
[9]      0.1    0.02    0.00                 dump_frame_parms [9]
-----------------------------------------------
                                                 <spontaneous>
[10]     0.0    0.01    0.00                 init_prach_tables [10]
-----------------------------------------------
                0.00    0.00   12545/12545       pdcp_run [7823]
[11]     0.0    0.00    0.00   12545         itti_poll_msg [11]
                0.00    0.00   12545/12590       std::vector<MessageDef_s*, std::allocator<MessageDef_s*> >::empty() const [9955]
-----------------------------------------------
                0.00    0.00       1/29          sctp_handle_new_association_req [8876]
                0.00    0.00       1/29          sctp_create_new_listener [8864]
                0.00    0.00       1/29          udp_eNB_create_socket [9471]
                0.00    0.00      26/29          itti_init [28]
[12]     0.0    0.00    0.00      29         itti_subscribe_event_fd [12]
-----------------------------------------------
                0.00    0.00       5/24          itti_get_events [24]
                0.00    0.00      19/24          itti_receive_msg [14]
[13]     0.0    0.00    0.00      24         itti_get_events_locked [13]
-----------------------------------------------
                0.00    0.00       1/20          udp_eNB_task [9476]
                0.00    0.00       2/20          gtpv1u_eNB_process_itti_msg [4746]
                0.00    0.00       2/20          eNB_app_task [3861]
                0.00    0.00       3/20          x2ap_task [9929]
                0.00    0.00       3/20          rrc_enb_process_itti_msg [8713]
                0.00    0.00       4/20          s1ap_eNB_process_itti_msg [8816]
                0.00    0.00       5/20          sctp_eNB_process_itti_msg [8869]
[14]     0.0    0.00    0.00      20         itti_receive_msg [14]
                0.00    0.00      45/12590       std::vector<MessageDef_s*, std::allocator<MessageDef_s*> >::empty() const [9955]
                0.00    0.00      19/24          itti_get_events_locked [13]
                0.00    0.00      12/12          std::vector<MessageDef_s*, std::allocator<MessageDef_s*> >::back() [10036]
                0.00    0.00      12/12          std::vector<MessageDef_s*, std::allocator<MessageDef_s*> >::pop_back() [10037]
-----------------------------------------------
                0.00    0.00       1/14          gtpv1u_eNB_process_itti_msg [4746]
                0.00    0.00       1/14          s1ap_eNB_handle_sctp_data_ind [8798]
                0.00    0.00       1/14          udp_eNB_task [9476]
                0.00    0.00       1/14          eNB_app_task [3861]
                0.00    0.00       2/14          x2ap_task [9929]
                0.00    0.00       2/14          rrc_enb_process_itti_msg [8713]
                0.00    0.00       3/14          s1ap_eNB_process_itti_msg [8816]
                0.00    0.00       3/14          sctp_eNB_process_itti_msg [8869]
[15]     0.0    0.00    0.00      14         itti_free [15]
-----------------------------------------------
                0.00    0.00      14/14          itti_create_task [21]
[16]     0.0    0.00    0.00      14         itti_get_task_name [16]
-----------------------------------------------
                0.00    0.00       1/14          sctp_itti_send_new_message_ind [8881]
                0.00    0.00      13/14          itti_alloc_new_message [20]
[17]     0.0    0.00    0.00      14         itti_malloc [17]
-----------------------------------------------
                0.00    0.00       1/14          gtpv1u_eNB_send_init_udp [4748]
                0.00    0.00       1/14          gtpv1u_delete_s1u_tunnel [4743]
                0.00    0.00       1/14          s1ap_eNB_register_mme [8817]
